t,fv0_x,fv0_v,fv0_v_kmh,fv0_u,fv0_a,lv_x,lv_v,d_fv0_lv,d*_fv0_lv
84.15,578.446,12.549737,45.179054,803.1517,0.28252202,592.5168,12.845221,14.070812,14.549737
84.2,579.0753,12.544674,45.160828,1193.2404,0.5863786,593.1595,12.863859,14.084217,14.544674
84.25,579.70416,12.557535,45.207127,1261.1919,0.63917536,593.80316,12.881839,14.099002,14.557535
84.3,580.3319,12.596398,45.347034,866.12274,0.33111092,594.4477,12.8991585,14.115748,14.596398
84.35,580.9613,12.624649,45.448734,650.01416,0.1625266,595.093,12.915817,14.131761,14.624649
84.4,581.5931,12.630573,45.470062,817.4134,0.292842,595.73926,12.931817,14.146166,14.630573
84.45,582.2264,12.626444,45.4552,1152.8363,0.55411506,596.3862,12.947157,14.159855,14.626444
84.5,582.8587,12.64516,45.522575,1081.094,0.49805817,597.03394,12.961837,14.17523,14.64516
84.55,583.49097,12.675166,45.6306,807.7192,0.28485593,597.6824,12.976116,14.191439,14.675166
84.6,584.1248,12.692999,45.694798,745.4666,0.23619793,598.33154,12.990254,14.206747,14.692999
84.65,584.7603,12.697906,45.71246,906.98395,0.3619421,598.9814,13.0042515,14.221095,14.697906
84.7,585.3963,12.706088,45.741917,1009.5358,0.44173095,599.63196,13.018106,14.235676,14.706088
84.75,586.03186,12.729677,45.826836,842.06616,0.31107128,600.2832,13.03182,14.251382,14.729677
84.8,586.66833,12.749661,45.89878,735.83386,0.22813933,600.9351,13.045394,14.2668085,14.749661
84.85,587.3062,12.760494,45.93778,787.14575,0.26799527,601.58777,13.0588255,14.281543,14.760494
84.9,587.9451,12.766733,45.96024,916.4529,0.36864033,602.241,13.072115,14.295919,14.766733
84.95,588.584,12.782043,46.015358,886.38403,0.34507138,602.89496,13.085264,14.310947,14.782043
85.0,589.223,12.804905,46.097656,723.664,0.21811683,603.54956,13.098272,14.326513,14.804905
85.05,589.86316,12.822065,46.159435,658.24036,0.16699436,604.2048,13.111138,14.341631,14.822065
85.1,590.50464,12.829591,46.186527,758.0243,0.24463329,604.86066,13.123863,14.356009,14.829591
85.15,591.14716,12.832619,46.197426,933.7505,0.3814618,605.51715,13.136447,14.370024,14.832619
85.2,591.78955,12.845286,46.24303,940.71576,0.3867611,606.1743,13.14889,14.384724,14.845286
85.25,592.43146,12.873732,46.345432,673.24023,0.17816511,606.83203,13.161191,14.400566,14.873732
85.3,593.0744,12.897212,46.429962,490.0677,0.035274375,607.4904,13.173351,14.416004,14.897212
85.35,593.7192,12.904232,46.455235,589.42236,0.11258369,608.14935,13.1853695,14.4301815,14.904232
85.4,594.3656,12.897877,46.432358,917.507,0.36816445,608.80896,13.197247,14.443324,14.897877
85.45,595.0123,12.895808,46.42491,1169.4166,0.56437624,609.4691,13.208982,14.456747,14.895808
85.5,595.6577,12.920758,46.514732,953.8735,0.3962599,610.1298,13.220577,14.472142,14.920758
85.55,596.3035,12.947726,46.611813,701.2712,0.19926076,610.79114,13.231961,14.487644,14.947726
85.6,596.95105,12.959987,46.655952,698.49945,0.19697993,611.453,13.243065,14.502001,14.959987
85.65,597.60004,12.960202,46.65673,899.28455,0.35335246,612.1155,13.253887,14.515407,14.960202
85.7,598.2491,12.968331,46.685993,960.42816,0.40089104,612.77844,13.264429,14.529348,14.968331
85.75,598.8976,12.990523,46.765884,776.66565,0.25755236,613.4419,13.274692,14.544283,14.990523
85.8,599.5471,13.007241,46.82607,683.5036,0.18482918,614.1059,13.284673,14.558746,15.007241
85.85,600.19794,13.014501,46.852203,749.0542,0.23580846,614.7703,13.2943735,14.572433,15.014501
85.9,600.8495,13.0186825,46.867256,863.6842,0.32504234,615.4353,13.303793,14.585819,15.0186825
85.95,601.5008,13.033667,46.9212,789.71515,0.26728407,616.1007,13.312933,14.599941,15.033667
86.0,602.1523,13.052804,46.990097,641.22314,0.15144438,616.7666,13.321792,14.614298,15.052804
86.05,602.8049,13.065058,47.03421,606.9871,0.124657914,617.4329,13.330371,14.628056,15.065058
86.1,603.45856,13.068527,47.0467,719.22516,0.21203591,618.0996,13.338669,14.641068,15.068527
86.15,604.1129,13.069847,47.05145,864.39056,0.32507983,618.7668,13.346686,14.6538315,15.069847
86.2,604.76685,13.083432,47.100357,796.4758,0.27205032,619.43427,13.3544235,14.667426,15.083432
86.25,605.4205,13.107909,47.188473,539.29486,0.0715076,620.1022,13.361879,14.6817465,15.107909
86.3,606.07513,13.124232,47.24724,417.6771,-0.02337457,620.77045,13.369056,14.695354,15.124232
86.35,606.73145,13.124794,47.249256,560.8764,0.08814572,621.4391,13.375951,14.707672,15.124794
86.4,607.3889,13.11511,47.214397,874.492,0.33249208,622.10803,13.382566,14.719111,15.11511
86.45,608.04626,13.113823,47.209763,1041.2177,0.4623537,622.77734,13.388901,14.731077,15.113823
86.5,608.70215,13.137109,47.29359,786.4243,0.26368204,623.44696,13.394955,14.744789,15.137109
86.55,609.35864,13.1578,47.368076,573.99164,0.09802738,624.1168,13.400886,14.758193,15.1578
86.6,610.01666,13.163728,47.38942,612.14386,0.12768112,624.78705,13.406854,14.770369,15.163728
86.65,610.67584,13.159557,47.374405,821.33276,0.29064295,625.4575,13.412858,14.781671,15.159557
86.7,611.33466,13.1657915,47.396847,853.66943,0.31576434,626.1283,13.418899,14.793655,15.1657915
86.75,611.9929,13.184389,47.463802,676.29596,0.17743513,626.79944,13.424975,14.806473,15.184389
86.8,612.65204,13.19723,47.51003,596.4079,0.11508718,627.4708,13.431088,14.818753,15.19723
86.85,613.31226,13.20089,47.5232,671.83936,0.17379743,628.1425,13.437239,14.830237,15.20089
86.9,613.97314,13.201852,47.526665,792.63763,0.2678674,628.8145,13.443424,14.84142,15.201852
86.95,614.63354,13.213845,47.569843,726.6699,0.21636924,629.4869,13.449646,14.853346,15.213845
87.0,615.29395,13.230459,47.629654,582.5882,0.103987776,630.1595,13.455904,14.865532,15.230459
87.05,615.9553,13.240712,47.666565,545.9302,0.075333975,630.83246,13.462198,14.877143,15.240712
87.1,616.61774,13.242386,47.67259,653.9885,0.15947458,631.50574,13.468529,14.888014,15.242386
87.15,617.2807,13.241345,47.668842,807.6079,0.2791264,632.1793,13.474896,14.898592,15.241345
87.2,617.9433,13.251214,47.70437,777.0737,0.25524577,632.8532,13.481299,14.909918,15.251214
87.25,618.6053,13.273711,47.785362,533.71735,0.06548745,633.52747,13.487739,14.922125,15.273711
87.3,619.2682,13.290282,47.845016,390.34424,-0.046342332,634.20197,13.494215,14.933801,15.290282
87.35,619.9326,13.292048,47.85137,496.2398,0.036112875,634.87683,13.500727,14.944268,15.292048
87.4,620.59827,13.282378,47.816563,794.3491,0.2683836,635.55206,13.507276,14.953789,15.282378
87.45,621.26404,13.276887,47.79679,1021.85114,0.44562167,636.2276,13.51386,14.963553,15.276887
87.5,621.92834,13.296011,47.86564,835.4712,0.30027148,636.90344,13.520481,14.975127,15.296011
87.55,622.5928,13.318438,47.946377,593.93005,0.111926936,637.57965,13.527151,14.986883,15.318438
87.6,623.2586,13.327719,47.979786,573.6072,0.09600458,638.25616,13.533885,14.997566,15.327719
87.65,623.9258,13.32457,47.96845,762.15204,0.24287847,638.93304,13.540681,15.007234,15.32457
87.7,624.59314,13.325031,47.97011,890.25555,0.34264284,639.6102,13.54754,15.017114,15.325031
87.75,625.2595,13.343014,48.034847,724.9208,0.21369407,640.2878,13.554462,15.0282755,15.343014
87.8,625.9265,13.358543,48.090755,601.1547,0.11714451,640.9657,13.561447,15.03919,15.358543
87.85,626.5946,13.364844,48.113438,632.3938,0.14140965,641.6439,13.568495,15.049341,15.364844
87.9,627.26355,13.36511,48.114395,764.9643,0.24465495,642.3225,13.575605,15.058975,15.36511
87.95,627.93243,13.372096,48.139545,785.36896,0.26047504,643.00146,13.58278,15.069072,15.372096
88.0,628.6009,13.389246,48.201286,636.1936,0.14411947,643.6808,13.590016,15.079899,15.389246
88.05,629.2701,13.402985,48.250748,544.5669,0.07261848,644.3605,13.597316,15.090415,15.402985
88.1,629.9403,13.407912,48.268482,600.6212,0.11622403,645.0405,13.604678,15.100208,15.407912
88.15,630.6115,13.406668,48.264004,760.07135,0.24041909,645.72095,13.612103,15.109482,15.406668
88.2,631.2827,13.409933,48.275757,844.5433,0.30617374,646.40173,13.619592,15.11906,15.409933
88.25,631.95306,13.429546,48.346367,656.69275,0.15967165,647.08295,13.627142,15.129854,15.429546
88.3,632.6237,13.450903,48.423252,440.38922,-0.009008245,647.76447,13.634756,15.140746,15.450903
88.35,633.2958,13.459956,48.455845,429.7694,-0.01737214,648.4464,13.642433,15.150651,15.459956
88.4,633.9693,13.454662,48.436787,658.61633,0.16091193,649.1287,13.650173,15.159415,15.454662
88.45,634.6436,13.444962,48.40186,961.08606,0.3965799,649.8114,13.657976,15.167807,15.444962
88.5,635.317,13.452566,48.42924,975.779,0.4079449,650.4945,13.665841,15.1775,15.452566
88.55,635.9895,13.477463,48.518864,700.7863,0.1935202,651.178,13.673532,15.188494,15.477463
88.6,636.663,13.4942665,48.579357,555.9083,0.08051395,651.8619,13.680808,15.198826,15.4942665
88.65,637.3381,13.496278,48.586597,652.2936,0.1555596,652.5461,13.687671,15.207972,15.496278
88.7,638.01404,13.491669,48.570007,853.821,0.3125599,653.2306,13.69412,15.216555,15.491669
88.75,638.6893,13.501542,48.605553,809.96674,0.2783038,653.91547,13.700155,15.226202,15.501542
88.8,639.3642,13.519728,48.67102,623.4125,0.13282487,654.60065,13.705777,15.236429,15.519728
88.85,640.04004,13.530377,48.709362,557.185,0.081135936,655.2861,13.710985,15.246004,15.530377
88.9,640.717,13.531124,48.712048,650.3616,0.15369567,655.97174,13.71578,15.254738,15.531124
88.95,641.3944,13.529819,48.707348,772.56433,0.24888267,656.6576,13.7201605,15.26323,15.529819
89.0,642.0711,13.541133,48.748077,680.67145,0.17719816,657.3437,13.724128,15.2726145,15.541133
89.05,642.74774,13.556808,48.80451,511.66876,0.045414194,658.03,13.727681,15.282244,15.556808
89.1,643.4253,13.564677,48.83284,467.0234,0.0105623035,658.7165,13.730822,15.291169,15.564677
89.15,644.1039,13.562388,48.824596,585.4683,0.102832794,659.4031,13.733547,15.299202,15.562388
89.2,644.78296,13.556813,48.804527,753.09985,0.23344462,660.08984,13.73586,15.30687,15.556813
89.25,645.4613,13.563561,48.828823,711.7739,0.20118953,660.7767,13.737759,15.315381,15.563561
89.3,646.1388,13.583355,48.900078,449.80347,-0.0030421074,661.46356,13.7392435,15.324785,15.583355
89.35,646.8171,13.596074,48.94587,299.7227,-0.120059185,662.1506,13.740315,15.333514,15.596074
89.4,647.4967,13.592847,48.93425,407.91656,-0.03576261,662.8376,13.740973,15.340873,15.592847
89.45,648.1775,13.578034,48.880924,702.0458,0.19346336,663.52466,13.741218,15.347196,15.578034
89.5,648.85785,13.569235,48.849247,891.50885,0.34111133,664.21173,13.741048,15.353846,15.569235
89.55,649.53625,13.587745,48.915882,625.9602,0.13410613,664.89874,13.74054,15.362476,15.587745
89.6,650.2145,13.610165,48.996593,292.43884,-0.12587802,665.58575,13.739769,15.371264,15.610165
89.65,650.8942,13.6142645,49.011353,257.40775,-0.15320332,666.2727,13.738734,15.378476,15.6142645
89.7,651.5757,13.597829,48.952187,557.06537,0.080345266,666.95966,13.737437,15.383938,15.597829
89.75,652.25745,13.578211,48.88156,905.21027,0.3516893,667.6465,13.735877,15.388998,15.578211
89.8,652.9371,13.587602,48.915367,771.79126,0.24768324,668.3332,13.734054,15.396165,15.587602
89.85,653.6158,13.608347,48.99005,447.81927,-0.004846371,669.01984,13.731967,15.40406,15.608347
89.9,654.2957,13.614884,49.013584,354.07983,-0.077919945,669.7064,13.729617,15.410688,15.614884
89.95,654.977,13.604203,48.975132,539.907,0.06691602,670.3928,13.727004,15.4158125,15.604203
90.0,655.6585,13.591444,48.9292,756.00946,0.2353523,671.0791,13.724128,15.420612,15.591444
90.05,656.33826,13.600528,48.9619,609.1291,0.120865405,671.7652,13.720989,15.426954,15.600528
90.1,657.0179,13.611954,49.003033,420.03436,-0.026523108,672.4512,13.7175865,15.433314,15.611954
90.15,657.6983,13.61291,49.006477,399.2676,-0.042706516,673.13696,13.713922,15.438688,15.61291
90.2,658.37946,13.604318,48.975544,531.57495,0.06042568,673.8226,13.709992,15.443149,15.604318
90.25,659.0603,13.598696,48.955307,611.2073,0.1225029,674.508,13.705801,15.44767,15.598696
90.3,659.74005,13.606881,48.98477,460.28305,0.004875821,675.1932,13.701346,15.453099,15.606881
90.35,660.41986,13.613383,49.00818,333.2182,-0.094151765,675.8781,13.696629,15.458224,15.613383
90.4,661.10034,13.610748,48.998695,352.31042,-0.07925512,676.5628,13.691648,15.46246,15.610748
90.45,661.7813,13.600482,48.961735,492.76428,0.030239057,677.24725,13.686404,15.465921,15.600482
90.5,662.46204,13.592961,48.93466,584.23395,0.10155503,677.93146,13.680897,15.46942,15.592961
90.55,663.1414,13.600648,48.962334,424.86176,-0.022646243,678.61536,13.67536,15.473934,15.600648
90.6,663.82056,13.6101465,48.99653,236.90485,-0.1691286,679.29895,13.670028,15.478417,15.6101465
90.65,664.5004,13.608995,48.992382,224.7489,-0.1785839,679.98236,13.6649,15.481902,15.608995
90.7,665.1812,13.595626,48.944252,414.01852,-0.031039102,680.66547,13.659975,15.484272,15.595626
90.75,665.8621,13.5792675,48.885365,653.39594,0.15556133,681.3483,13.655255,15.486257,15.5792675
90.8,666.5416,13.579448,48.886013,622.9283,0.13183072,682.031,13.650741,15.48939,15.579448
90.85,667.2197,13.59684,48.948624,311.74557,-0.1107035,682.71344,13.646429,15.493733,15.59684
90.9,667.8983,13.606341,48.98283,131.21657,-0.2514009,683.3956,13.642322,15.497326,15.606341
90.95,668.57837,13.597084,48.9495,259.35596,-0.15150791,684.0777,13.638419,15.499322,15.597084
91.0,669.25934,13.574313,48.867527,610.137,0.12192182,684.7595,13.63472,15.500139,15.574313
91.05,669.9397,13.559389,48.8138,833.74414,0.296225,685.44116,13.631226,15.501458,15.559389
91.1,670.61755,13.574912,48.869682,560.2846,0.08308979,686.1226,13.627935,15.5050535,15.574912
91.15,671.2953,13.591542,48.929554,270.22708,-0.14298391,686.80396,13.624849,15.508632,15.591542
91.2,671.97437,13.590638,48.926296,268.7924,-0.14409187,687.4851,13.621967,15.510738,15.590638
91.25,672.6547,13.572918,48.862503,544.14575,0.07054123,688.16614,13.619289,15.511436,15.572918
91.3,673.33484,13.557574,48.807266,782.1143,0.2560337,688.84705,13.6168165,15.512234,15.557574
91.35,674.0128,13.568713,48.847366,588.34644,0.10500891,689.52783,13.614547,15.515027,15.568713
91.4,674.6907,13.580865,48.891113,379.68167,-0.057628315,690.2085,13.612482,15.517823,15.580865
91.45,675.3695,13.580609,48.890194,375.72498,-0.060707215,690.8891,13.6106205,15.519575,15.580609
91.5,676.04913,13.569646,48.850723,548.67596,0.07410327,691.5696,13.608964,15.520422,15.569646
91.55,676.72845,13.563111,48.8272,649.4568,0.1526606,692.25,13.607376,15.521554,15.563111
91.6,677.40643,13.572547,48.861168,487.9109,0.026748415,692.9303,13.60572,15.523878,15.572547
91.65,678.0846,13.579675,48.88683,363.03836,-0.07057808,693.61053,13.603994,15.52596,15.579675
91.7,678.7635,13.577474,48.878902,389.6622,-0.049820215,694.2907,13.602201,15.527249,15.577474
91.75,679.4429,13.568233,48.84564,530.2897,0.059798338,694.97076,13.600341,15.5279255,15.568233
91.8,680.1218,13.563455,48.828438,596.8272,0.11166826,695.65076,13.598412,15.528891,15.563455
91.85,680.79974,13.572495,48.860985,436.3074,-0.013440686,696.3306,13.5964155,15.530879,15.572495
91.9,681.47766,13.5805235,48.889885,291.26913,-0.12648192,697.0104,13.59435,15.532726,15.5805235
91.95,682.1563,13.578549,48.88278,308.67047,-0.112909034,697.69006,13.592217,15.533728,15.578549
92.0,682.8357,13.566966,48.84108,482.06888,0.022256307,698.3696,13.590016,15.533914,15.566966
92.05,683.515,13.555521,48.799877,652.07355,0.15477702,699.0491,13.587747,15.53405,15.555521
92.1,684.19293,13.561277,48.8206,539.79517,0.06727328,699.7284,13.585409,15.535475,15.561277
92.15,684.86993,13.577114,48.87761,261.64825,-0.14951584,700.4076,13.583004,15.537629,15.577114
92.2,685.5478,13.58263,48.89747,151.10245,-0.23566781,701.0867,13.580531,15.538912,15.58263
92.25,686.22687,13.57099,48.855564,319.8912,-0.10409193,701.7656,13.57799,15.538787,15.57099
92.3,686.9067,13.549356,48.777683,650.873,0.15390572,702.44446,13.57538,15.537816,15.549356
92.35,687.5855,13.538894,48.740017,798.1615,0.26872447,703.12317,13.572702,15.537662,15.538894
92.4,688.2621,13.556742,48.80427,481.69055,0.02206737,703.80176,13.569957,15.539666,15.556742
92.45,688.93866,13.573026,48.862892,189.6718,-0.20552997,704.48016,13.567143,15.541487,15.573026
92.5,689.61676,13.56975,48.8511,216.22308,-0.18481751,705.15845,13.564261,15.54171,15.56975
92.55,690.29614,13.548341,48.774025,539.41364,0.06710987,705.8366,13.561448,15.540451,15.548341
92.6,690.9753,13.529451,48.706024,823.167,0.28829664,706.5146,13.558839,15.539333,15.529451
92.65,691.6519,13.540859,48.747093,613.6722,0.1250209,707.1925,13.556434,15.540543,15.540859
92.7,692.3283,13.555322,48.799156,356.07706,-0.07574778,707.87024,13.554232,15.541944,15.555322
92.75,693.00574,13.555452,48.79963,334.52493,-0.092534274,708.5479,13.552235,15.542176,15.555452
92.8,693.68414,13.542171,48.751816,534.01587,0.062969714,709.22546,13.550442,15.541318,15.542171
92.85,694.36224,13.532313,48.716328,679.46375,0.17634863,709.90295,13.548853,15.540694,15.532313
92.9,695.0388,13.541743,48.750275,511.71997,0.04560972,710.5804,13.547469,15.541556,15.541743
92.95,695.71545,13.549407,48.777866,374.7867,-0.061115287,711.2577,13.5462885,15.542254,15.549407
93.0,696.3928,13.547501,48.771,396.2336,-0.044392377,711.935,13.545312,15.542179,15.547501
93.05,697.07074,13.538522,48.738678,535.2395,0.063960396,712.61224,13.544539,15.541532,15.538522
93.1,697.74817,13.534847,48.72545,589.6435,0.10636901,713.2895,13.543972,15.541287,15.534847
93.15,698.4247,13.5433445,48.756042,447.2295,-0.00463304,713.9667,13.543608,15.54199,15.5433445
93.2,699.1013,13.549744,48.77908,341.2014,-0.08727555,714.64386,13.543448,15.542523,15.549744
93.25,699.7786,13.547672,48.771618,375.7022,-0.060384348,715.321,13.543492,15.542389,15.547672
93.3,700.4565,13.538668,48.739204,525.6074,0.056457266,715.99817,13.543741,15.541712,15.538668
93.35,701.13416,13.532182,48.715855,636.53625,0.1429174,716.67535,13.544194,15.54124,15.532182
93.4,701.8106,13.54115,48.748142,497.15445,0.034271985,717.3526,13.544851,15.541988,15.54115
93.45,702.48676,13.554428,48.795944,289.5491,-0.1275516,718.02985,13.545712,15.543088,15.554428
93.5,703.16376,13.557823,48.808167,245.66771,-0.16176224,718.7072,13.546778,15.543428,15.557823
93.55,703.8418,13.547935,48.772564,423.34164,-0.023284687,719.3846,13.548261,15.5427475,15.547935
93.6,704.5204,13.5321,48.71556,704.92993,0.19618432,720.062,13.550374,15.541632,15.5321
93.65,705.1981,13.528399,48.702236,795.12744,0.2664698,720.7396,13.55312,15.541511,15.528399
93.7,705.8743,13.544953,48.761833,561.32074,0.08420643,721.41736,13.556497,15.543031,15.544953
93.75,706.55096,13.557625,48.80745,397.9324,-0.043173954,722.0953,13.560505,15.544307,15.557625
93.8,707.2288,13.557214,48.80597,455.32733,0.0015303786,722.77344,13.565145,15.544628,15.557214
93.85,707.90753,13.547526,48.771095,671.3868,0.16990107,723.4518,13.5704155,15.544303,15.547526
93.9,708.5858,13.545343,48.763233,772.01654,0.24829571,724.1305,13.576318,15.544659,15.545343
93.95,709.263,13.560035,48.816124,604.20667,0.117450856,724.80945,13.582851,15.546441,15.560035
94.0,709.9407,13.571977,48.859116,488.60928,0.02729824,725.4888,13.590016,15.548118,15.571977
94.05,710.61926,13.574637,48.868694,531.99506,0.06106026,726.16846,13.597812,15.549186,15.574637
94.1,711.2987,13.570767,48.854763,689.437,0.1837186,726.8486,13.606239,15.549869,15.570767
