t,fv0_x_noise,fv0_v_noise,fv0_x,fv0_v,fv0_u,fv0_a,fv0_a_noise,lv_x,lv_v,d_fv0_lv,d*_fv0_lv,fv0_a_ref
310.2,3993.8633,17.793203,3993.5332,17.763746,-291.54153,-0.6290897,-0.47118607,4013.3264,17.067734,19.793007,19.763746,-0.22705726
310.3,3995.5198,17.894312,3995.3057,17.70533,-414.66394,-0.72422487,-0.6938127,4015.0298,17.000465,19.724054,19.70533,-0.322947
310.4,3996.9265,17.7276,3997.0723,17.636293,-412.70425,-0.7218096,-0.6652062,4016.7266,16.936123,19.654192,19.636293,-0.32142076
310.5,3998.9058,17.558512,3998.8335,17.55581,-274.58444,-0.6132069,-0.57480067,4018.417,16.874704,19.583529,19.55581,-0.21385081
310.6,4000.3271,17.353292,4000.5857,17.494135,-335.7279,-0.66003776,-0.6182681,4020.1016,16.81337,19.51567,19.494135,-0.26147035
310.7,4002.4456,17.385307,4002.331,17.435303,-428.74472,-0.73173064,-0.708052,4021.7795,16.749279,19.44859,19.435303,-0.33391333
310.8,4004.1616,17.429602,4004.0715,17.358498,-328.73422,-0.65286475,-0.6346013,4023.4512,16.682434,19.379595,19.358498,-0.25602356
310.9,4005.4312,17.166704,4005.8052,17.283808,-257.5966,-0.5965159,-0.66905314,4025.116,16.612835,19.310804,19.283808,-0.2006204
311.0,4007.297,17.4444,4007.5293,17.230305,-425.87732,-0.72690034,-0.7090071,4026.7737,16.54048,19.244244,19.230305,-0.33168015
311.1,4009.192,17.162891,4009.2485,17.16145,-436.29977,-0.734151,-0.7395682,4028.4238,16.46537,19.175432,19.16145,-0.33979735
311.2,4010.9023,17.081167,4010.9624,17.076283,-280.17593,-0.6114915,-0.5842187,4030.0667,16.387505,19.104082,19.076283,-0.21820554
311.3,4012.425,16.945684,4012.6667,17.01235,-369.37515,-0.6801627,-0.6837057,4031.7012,16.306885,19.034433,19.01235,-0.28767535
311.4,4014.4414,17.000816,4014.3635,16.951141,-503.14362,-0.7835816,-0.7454234,4033.328,16.223509,18.964172,18.951141,-0.3918564
311.5,4016.106,16.7516,4016.0557,16.8674,-406.78915,-0.70750016,-0.66050357,4034.9458,16.137379,18.890205,18.8674,-0.31681398
311.6,4017.701,17.003065,4017.7397,16.786575,-353.1464,-0.6647236,-0.8103316,4036.5552,16.05131,18.815504,18.786575,-0.27503613
311.7,4019.263,16.856707,4019.414,16.724972,-512.7762,-0.78828734,-0.809982,4038.1562,15.968119,18.742191,18.724972,-0.3993584
311.8,4021.2925,16.745506,4021.0828,16.647078,-494.57132,-0.7731534,-0.86602277,4039.749,15.887804,18.666407,18.647078,-0.38518018
311.9,4023.076,16.420307,4022.7449,16.55935,-366.2968,-0.6721793,-0.66023207,4041.334,15.810368,18.589184,18.55935,-0.2852779
312.0,4024.3,16.5143,4024.3967,16.493757,-474.71753,-0.75582075,-0.7708562,4042.9114,15.735808,18.514523,18.493757,-0.3697177
312.1,4025.9194,16.543793,4026.0417,16.422884,-517.8973,-0.78859025,-0.7207988,4044.4812,15.664126,18.439438,18.422884,-0.40334678
312.2,4027.7795,16.39664,4027.6812,16.33733,-391.03232,-0.68875223,-0.67838997,4046.0442,15.595322,18.363037,18.33733,-0.3045423
312.3,4029.24,16.165365,4029.3115,16.265575,-403.37192,-0.69749916,-0.72177565,4047.6006,15.529395,18.288853,18.265575,-0.31415257
312.4,4030.906,16.137634,4030.9338,16.202644,-498.78284,-0.7710522,-0.7241236,4049.1501,15.466345,18.21647,18.202644,-0.38846016
312.5,4032.6985,16.079292,4032.5508,16.124485,-412.91446,-0.7032427,-0.71915287,4050.6938,15.406174,18.143227,18.124485,-0.32158446
312.6,4033.7788,15.985172,4034.1606,16.045515,-305.34055,-0.6185228,-0.6434227,4052.2314,15.347338,18.0709,18.045515,-0.23780416
312.7,4036.025,16.141445,4035.7612,15.988567,-429.00858,-0.7141623,-0.694481,4053.7634,15.288298,18.00212,17.988567,-0.33411884
312.8,4037.3706,15.730107,4037.3562,15.922209,-441.4959,-0.7231034,-0.64245486,4055.2893,15.2290535,17.9331,17.922209,-0.34384415
312.9,4038.8638,15.907228,4038.946,15.841637,-291.23636,-0.60513026,-0.5624527,4056.809,15.169605,17.863186,17.841637,-0.22681959
313.0,4040.5093,15.648706,4040.527,15.777937,-318.77066,-0.6258274,-0.59748083,4058.3232,15.109952,17.795937,17.777937,-0.24826376
313.1,4042.0933,15.627033,4042.1008,15.723158,-437.9992,-0.71804404,-0.5804966,4059.831,15.050095,17.730345,17.723158,-0.34112087
313.2,4043.3237,15.449143,4043.67,15.650117,-352.58978,-0.6506747,-0.6872952,4061.3333,14.990033,17.66315,17.650116,-0.27460262
313.3,4045.532,15.519065,4045.2332,15.573971,-228.82062,-0.55339754,-0.5911334,4062.829,14.929767,17.59607,17.57397,-0.1782092
313.4,4046.7952,15.673388,4046.7869,15.522314,-368.8214,-0.66183496,-0.65455645,4064.319,14.869296,17.532278,17.522314,-0.28724408
313.5,4048.4238,15.487591,4048.3352,15.461108,-401.14636,-0.68630433,-0.610553,4065.803,14.808621,17.467733,17.461107,-0.3124193
313.6,4050.0696,15.264158,4049.8792,15.383994,-254.32762,-0.57107353,-0.61815786,4067.2808,14.748807,17.401684,17.383995,-0.19807447
313.7,4051.2107,15.424841,4051.4148,15.323127,-276.88284,-0.5879432,-0.5002146,4068.753,14.690917,17.33798,17.323126,-0.21564083
313.8,4053.038,15.394057,4052.9434,15.270926,-384.8703,-0.6714499,-0.74340606,4070.2192,14.6349535,17.27584,17.270927,-0.29974324
313.9,4054.414,15.212686,4054.4675,15.202281,-302.82898,-0.60677403,-0.61283493,4071.68,14.5809145,17.212427,17.20228,-0.23584811
314.0,4056.155,15.335985,4055.9858,15.13251,-197.21837,-0.5237322,-0.5150589,4073.1355,14.5288,17.149628,17.132511,-0.15359686
314.1,4057.07,15.16646,4057.4956,15.084303,-315.0685,-0.6149713,-0.65910286,4074.5857,14.478611,17.09019,17.084303,-0.24538045
314.2,4058.9807,15.09544,4059.0005,15.027175,-322.5006,-0.6201161,-0.6511778,4076.0312,14.430347,17.030617,17.027174,-0.2511687
314.3,4060.3809,14.877361,4060.5015,14.9577,-181.3562,-0.50941086,-0.4695793,4077.472,14.384008,16.970577,16.957699,-0.14124314
314.4,4062.081,14.96731,4061.9946,14.904571,-204.50006,-0.5268414,-0.4547636,4078.9082,14.339595,16.913502,16.90457,-0.15926796
314.5,4063.5754,14.880696,4063.4814,14.859017,-295.513,-0.5972156,-0.7029461,4080.3398,14.297107,16.858418,16.859016,-0.2301503
314.6,4064.8232,14.850457,4064.9648,14.798474,-210.26958,-0.5301533,-0.52114147,4081.7676,14.255272,16.802683,16.798475,-0.16376135
314.7,4066.3008,14.667647,4066.443,14.736106,-96.03043,-0.44049066,-0.4461561,4083.191,14.21282,16.747742,16.736105,-0.07479006
314.8,4067.8916,14.708865,4067.9138,14.696055,-217.98697,-0.53502977,-0.5296599,4084.61,14.169751,16.696291,16.696054,-0.16977179
314.9,4069.201,14.5668335,4069.3801,14.6485195,-251.77293,-0.5608187,-0.576657,4086.025,14.126064,16.644709,16.64852,-0.19608484
315.0,4071.0117,14.370679,4070.8433,14.585392,-109.97766,-0.4496924,-0.5142167,4087.4353,14.08176,16.591928,16.585392,-0.08565239
315.1,4072.2263,14.63438,4072.3,14.53455,-98.24521,-0.43999794,-0.3628831,4088.8413,14.036839,16.541119,16.53455,-0.07651496
315.2,4073.169,14.347428,4073.7502,14.497667,-235.86058,-0.54677194,-0.48880544,4090.2427,13.9913,16.492378,16.497667,-0.18369204
315.3,4075.1223,14.454986,4075.1975,14.444267,-190.67558,-0.510999,-0.51619846,4091.6394,13.945144,16.442045,16.444267,-0.14850123
315.4,4076.4329,14.415219,4076.6406,14.381919,-46.220615,-0.3978177,-0.42223334,4093.0317,13.89837,16.390928,16.38192,-0.035997365
315.5,4077.75,14.375273,4078.0764,14.342617,-152.74773,-0.48035693,-0.510829,4094.4192,13.850979,16.342712,16.342617,-0.11896241
315.6,4079.26,14.272635,4079.5076,14.300943,-226.25069,-0.53715175,-0.66643447,4095.802,13.805957,16.294472,16.300943,-0.17620769
315.7,4080.9578,14.269412,4080.9358,14.242291,-98.55583,-0.43706882,-0.4193778,4097.1807,13.766291,16.244768,16.24229,-0.07675687
315.8,4082.6243,14.238631,4082.3586,14.191534,-37.595795,-0.38904682,-0.35003063,4098.5557,13.731979,16.196898,16.191534,-0.029280216
315.9,4083.8376,14.231042,4083.775,14.157545,-136.89601,-0.46601912,-0.45912403,4099.9272,13.703024,16.15224,16.157545,-0.10661683
316.0,4085.0671,14.2866,4085.1885,14.113256,-97.52773,-0.43488485,-0.43920168,4101.2964,13.679424,16.107933,16.113256,-0.07595617
316.1,4086.6897,14.086217,4086.5986,14.062798,38.258984,-0.32859385,-0.3219247,4102.6636,13.66118,16.064743,16.062798,0.029796716
316.2,4087.9111,14.037022,4088.003,14.030617,5.947715,-0.35341603,-0.3960773,4104.029,13.648291,16.025797,16.030617,0.004632177
316.3,4089.265,13.910226,4089.4038,14.000898,-19.2636,-0.37273538,-0.39771315,4105.393,13.640757,15.989472,16.000898,-0.015002804
316.4,4090.5718,14.006502,4090.8025,13.962907,82.11441,-0.29337788,-0.30169454,4106.7573,13.638578,15.954726,15.962907,0.063952036
316.5,4091.8477,13.995479,4092.198,13.9287405,179.88628,-0.2168702,-0.18203638,4108.121,13.641756,15.923175,15.9287405,0.14009835
316.6,4093.5115,13.891464,4093.5894,13.910694,131.75467,-0.2541653,-0.18522237,4109.486,13.646158,15.896261,15.910694,0.102612674
316.7,4095.0105,13.944588,4094.9788,13.890126,130.41306,-0.25499323,-0.2664506,4110.8506,13.647656,15.871498,15.890126,0.1015678
316.8,4096.3477,13.833219,4096.367,13.862471,221.24557,-0.18396005,-0.23619933,4112.215,13.646249,15.847904,15.862471,0.17230964
316.9,4097.67,13.905802,4097.753,13.838702,280.19357,-0.1378004,-0.13601805,4113.5796,13.641937,15.826361,15.838702,0.2182193
317.0,4098.946,13.924371,4099.1353,13.833111,147.37074,-0.24118622,-0.14061166,4114.9434,13.63472,15.808173,15.833111,0.11477472
317.1,4100.6377,13.911317,4100.516,13.821454,84.248665,-0.29022428,-0.3381146,4116.306,13.6245985,15.790163,15.821454,0.06561422
317.2,4101.6343,13.802085,4101.8975,13.7903,234.44458,-0.17292246,-0.12863043,4117.668,13.611571,15.770445,15.7903,0.18258923
317.3,4103.433,13.65148,4103.278,13.755476,422.21436,-0.02631972,0.040478308,4119.0283,13.59564,15.750596,15.755476,0.32882738
317.4,4104.4526,13.687681,4104.653,13.748872,296.51065,-0.12415073,-0.14215147,4120.387,13.576804,15.734104,15.748872,0.2309273
317.5,4105.876,13.799365,4106.0264,13.739849,189.74522,-0.20720707,-0.2422433,4121.7437,13.555062,15.71714,15.739849,0.14777665
317.6,4107.107,13.958294,4107.4004,13.713412,264.38766,-0.14879829,-0.120050445,4123.098,13.530753,15.697747,15.713412,0.2059094
317.7,4108.671,13.658478,4108.771,13.69255,268.35068,-0.14549431,-0.12783347,4124.4497,13.504212,15.678468,15.69255,0.20899585
317.8,4110.334,13.725896,4110.139,13.680312,166.99297,-0.22430585,-0.18956715,4125.799,13.47544,15.659533,15.680312,0.13005683
317.9,4111.6094,13.601156,4111.5063,13.656761,176.9916,-0.21627371,-0.11258824,4127.1445,13.444436,15.638484,15.656761,0.13784392
318.0,4113.067,13.531448,4112.8716,13.628845,221.34836,-0.18143791,-0.17308559,4128.4873,13.4112,15.616033,15.628845,0.17238969
318.1,4114.337,13.546381,4114.2324,13.614013,108.43605,-0.26922193,-0.3288332,4129.8267,13.375732,15.594129,15.614013,0.08445175
318.2,4115.3716,13.383985,4115.5923,13.592232,56.221462,-0.30966175,-0.30632976,4131.1626,13.338034,15.5703335,15.592232,0.043786187
318.3,4116.8843,13.690686,4116.9507,13.555343,153.04895,-0.23386924,-0.2217914,4132.494,13.298104,15.54361,15.555343,0.119197
318.4,4118.1494,13.301095,4118.3057,13.524108,171.33115,-0.21930824,-0.15594982,4133.822,13.255942,15.51632,15.524108,0.13343547
318.5,4119.922,13.4836645,4119.656,13.510047,-15.480475,-0.36465517,-0.3744934,4135.1455,13.211549,15.48975,15.510047,-0.012056445
318.6,4120.765,13.361015,4121.0044,13.478828,-32.13523,-0.37730467,-0.39775807,4136.4644,13.165246,15.459823,15.478828,-0.025027439
318.7,4122.531,13.340213,4122.352,13.428651,141.47253,-0.24158068,-0.31014037,4137.7783,13.117355,15.426309,15.428651,0.1101811
318.8,4123.8726,13.534502,4123.694,13.39685,97.37262,-0.27560052,-0.24822989,4139.0874,13.067878,15.393585,15.39685,0.07583537
318.9,4125.397,13.396148,4125.0312,13.376041,-83.79931,-0.41648728,-0.24907692,4140.3916,13.016812,15.360781,15.376041,-0.06526426
319.0,4126.285,13.2361965,4126.3667,13.332736,-36.172527,-0.37895256,-0.39008212,4141.691,12.96416,15.323963,15.332736,-0.02817175
319.1,4127.8423,13.2223625,4127.6997,13.281314,83.11497,-0.28552595,-0.2629282,4142.9844,12.90992,15.284816,15.281314,0.064731285
319.2,4129.482,13.176801,4129.026,13.253349,-70.96069,-0.4052385,-0.43263015,4144.273,12.854093,15.247042,15.253349,-0.055265334
319.3,4130.225,13.210993,4130.3486,13.215347,-132.46715,-0.4527555,-0.5168197,4145.555,12.796678,15.206707,15.215347,-0.10316756
319.4,4131.362,13.178945,4131.669,13.161655,-39.663586,-0.37993583,-0.35822403,4146.832,12.737675,15.163147,15.161655,-0.030890642
319.5,4132.607,13.310347,4132.983,13.12079,-104.14235,-0.429741,-0.42833158,4148.1025,12.677085,15.119702,15.12079,-0.08110774
319.6,4134.4346,12.890739,4134.292,13.082369,-217.8585,-0.51791865,-0.63719636,4149.367,12.612638,15.075061,15.082369,-0.16967173
319.7,4135.2217,13.0229225,4135.598,13.026404,-169.33366,-0.47956565,-0.3990642,4150.625,12.542068,15.02662,15.026404,-0.1318798
319.8,4136.8247,12.93844,4136.8994,12.969996,-148.79349,-0.46300504,-0.4422068,4151.8755,12.46537,14.976057,14.969996,-0.11588278
319.9,4138.2803,13.023516,4138.193,12.928862,-330.9662,-0.6044743,-0.60077953,4153.1177,12.382547,14.924917,14.928862,-0.2577618
320.0,4139.5195,12.905559,4139.4824,12.870076,-358.90634,-0.6256508,-0.6467497,4154.3516,12.2936,14.869066,14.870076,-0.27952206
320.1,4140.853,12.853789,4140.7676,12.794753,-247.26305,-0.53795636,-0.5176917,4155.576,12.198526,14.808387,14.794753,-0.19257247
320.2,4142.0884,12.773208,4142.044,12.738699,-389.56058,-0.64822793,-0.62565815,4156.791,12.097328,14.746856,14.738699,-0.30339608
320.3,4143.5693,12.585793,4143.314,12.678992,-537.45526,-0.76282483,-0.74275875,4157.995,11.990005,14.681575,14.678992,-0.41857883
320.4,4144.388,12.715246,4144.5786,12.594119,-457.80444,-0.69996244,-0.6465628,4159.1885,11.876555,14.609834,14.594119,-0.3565455
320.5,4145.6997,12.594577,4145.8354,12.514726,-487.16705,-0.7220591,-0.6572955,4160.37,11.75698,14.535057,14.514726,-0.3794136
320.6,4146.9277,12.537853,4147.082,12.4463005,-685.2768,-0.8756884,-0.7754087,4161.5396,11.632055,14.457766,14.4463005,-0.53370464
320.7,4148.489,12.480958,4148.3228,12.354553,-676.5309,-0.86799407,-0.9098362,4162.6963,11.502553,14.373881,14.354553,-0.5268932
320.8,4149.735,12.298259,4149.5547,12.256491,-646.94806,-0.84401673,-0.8726878,4163.84,11.368476,14.285382,14.256491,-0.5038536
320.9,4150.865,12.322635,4150.775,12.174536,-841.69403,-0.9949088,-0.9768497,4164.97,11.229822,14.1948805,14.174536,-0.6555249
321.0,4152.224,12.111217,4151.988,12.073453,-875.91943,-1.0206088,-1.0595633,4166.086,11.086592,14.098228,14.073453,-0.6821802
321.1,4152.955,11.937954,4153.191,11.95986,-822.0755,-0.9776082,-1.0085089,4167.187,10.938786,13.99619,13.95986,-0.64024574
321.2,4154.7144,11.86294,4154.381,11.8636,-1006.37744,-1.1202483,-1.0964869,4168.2734,10.786404,13.892253,13.8636,-0.7837831
321.3,4155.866,11.749647,4155.5615,11.752031,-1072.2797,-1.1705414,-1.1254992,4169.344,10.629446,13.782575,13.752031,-0.83510876
321.4,4156.8794,11.57137,4156.732,11.623309,-999.72894,-1.1128558,-1.0490594,4170.399,10.467911,13.66693,13.623309,-0.77860504
321.5,4158.2446,11.674736,4157.888,11.511547,-1161.4727,-1.2378067,-1.2474374,4171.4375,10.301801,13.54932,13.511547,-0.90457374
321.6,4158.701,11.419592,4159.0327,11.389962,-1245.4495,-1.3021106,-1.278953,4172.4595,10.139464,13.426931,13.389962,-0.96997625
321.7,4160.0615,11.259694,4160.166,11.25022,-1134.9358,-1.2147893,-1.2026514,4173.466,9.989252,13.299729,13.25022,-0.88390636
321.8,4161.1377,11.166647,4161.285,11.12782,-1205.748,-1.268853,-1.2679701,4174.458,9.851164,13.173068,13.12782,-0.9390561
321.9,4162.535,11.30287,4162.391,11.004884,-1251.5428,-1.3034371,-1.3442376,4175.437,9.7252,13.045935,13.004884,-0.9747218
322.0,4163.276,10.756019,4163.486,10.869191,-1128.669,-1.206558,-1.2537185,4176.404,9.61136,12.917891,12.869191,-0.8790257
322.1,4164.7183,10.663989,4164.5664,10.748493,-1131.251,-1.2075262,-1.1741924,4177.36,9.5096445,12.79309,12.748493,-0.8810366
322.2,4165.909,10.495355,4165.635,10.633411,-1148.454,-1.2199384,-1.2615793,4178.306,9.420053,12.671255,12.633411,-0.8944345
322.3,4166.832,10.486187,4166.693,10.509447,-1014.2114,-1.1143354,-1.2031814,4179.244,9.342586,12.551438,12.509447,-0.7898843
322.4,4167.7954,10.421805,4167.739,10.397254,-947.26,-1.061248,-1.062836,4180.1753,9.277243,12.436746,12.397254,-0.7377415
322.5,4168.5747,10.251542,4168.7725,10.298075,-954.88086,-1.0663546,-0.9935927,4181.1006,9.224023,12.327942,12.298075,-0.7436767
322.6,4169.628,10.139177,4169.7974,10.19315,-840.838,-0.97666633,-1.1164088,4182.0205,9.176757,12.22314,12.19315,-0.6548583
322.7,4171.0625,10.1058855,4170.8125,10.091645,-719.11316,-0.88102996,-0.8954465,4182.9355,9.1292715,12.12322,12.091645,-0.560057
322.8,4171.9727,9.959326,4171.8164,10.009536,-768.33185,-0.9186914,-0.8849307,4183.846,9.081568,12.029657,12.009536,-0.5983893
322.9,4172.8047,9.954488,4172.8125,9.9234705,-737.20197,-0.8937482,-0.98492306,4184.752,9.033646,11.939328,11.9234705,-0.57414484
323.0,4173.718,9.940537,4173.802,9.829114,-581.8542,-0.7720001,-0.78266674,4185.653,8.985504,11.851383,11.829114,-0.45315748
323.1,4174.3755,9.818043,4174.781,9.7503395,-566.3386,-0.7592854,-0.81625825,4186.5493,8.937144,11.768306,11.7503395,-0.4410737
323.2,4175.537,9.770835,4175.751,9.682734,-645.33844,-0.8202733,-0.87063223,4187.4404,8.888565,11.689291,11.682734,-0.5026
323.3,4177.0977,9.710341,4176.716,9.60175,-553.29755,-0.7479492,-0.76807004,4188.3267,8.839767,11.611199,11.60175,-0.4309171
323.4,4177.4175,9.54591,4177.6733,9.517627,-404.49713,-0.63139915,-0.68755656,4189.2085,8.7907505,11.534995,11.517627,-0.3150289
323.5,4178.659,9.441202,4178.6216,9.457067,-492.86954,-0.69975126,-0.76006633,4190.085,8.741515,11.4635935,11.457067,-0.38385478
323.6,4179.7646,9.315529,4179.563,9.392755,-517.6628,-0.71856004,-0.7215216,4190.9565,8.693917,11.393668,11.392755,-0.40316415
323.7,4180.2485,9.276546,4180.4995,9.315663,-376.34283,-0.6079011,-0.49654415,4191.8237,8.649814,11.32419,11.315663,-0.2931019
323.8,4181.4653,9.198806,4181.4287,9.251175,-345.16837,-0.5831256,-0.54523844,4192.687,8.609203,11.258243,11.251175,-0.2688227
323.9,4182.5376,9.271185,4182.35,9.198018,-409.35165,-0.6327054,-0.5821788,4193.546,8.572086,11.1957655,11.198018,-0.3188097
324.0,4183.2695,9.1698675,4183.267,9.135189,-338.5274,-0.57706726,-0.53720415,4194.4014,8.538464,11.13438,11.135189,-0.26365063
324.1,4184.7524,9.141584,4184.1787,9.071909,-232.63406,-0.49411583,-0.5289915,4195.254,8.508335,11.075247,11.071909,-0.18117918
324.2,4184.749,8.90972,4185.083,9.025754,-283.0245,-0.5330122,-0.5174706,4196.1035,8.4817,11.020499,11.025754,-0.22042409
324.3,4186.1943,9.119846,4185.9824,8.976671,-269.92557,-0.5224413,-0.4675566,4196.95,8.458558,10.967848,10.976671,-0.2102224
324.4,4186.8438,8.878383,4186.8784,8.921082,-153.62015,-0.4314444,-0.39002752,4197.7954,8.4389105,10.916933,10.921082,-0.11964186
324.5,4187.923,8.766663,4187.7686,8.876664,-126.787926,-0.41021574,-0.4004882,4198.638,8.422756,10.869879,10.876664,-0.09874449
324.6,4188.7417,8.797188,4188.6533,8.841109,-175.38377,-0.44779864,-0.42179632,4199.4795,8.40513,10.826251,10.841109,-0.13659172
324.7,4189.3887,9.046134,4189.535,8.797757,-132.11249,-0.41377702,-0.29063335,4200.319,8.381065,10.783588,10.797757,-0.10289134
324.8,4190.46,8.71135,4190.414,8.750122,-42.231552,-0.34342468,-0.30145252,4201.156,8.350562,10.741626,10.750122,-0.032890618
324.9,4190.9155,8.683308,4191.287,8.715817,-104.40668,-0.3915953,-0.40735328,4201.989,8.313621,10.701818,10.715817,-0.08131361
325.0,4192.277,8.661633,4192.156,8.680843,-171.3464,-0.44347253,-0.44717437,4202.818,8.27024,10.6619625,10.680843,-0.13344735
325.1,4193.082,8.61789,4193.0225,8.632752,-112.21828,-0.39707106,-0.44977865,4203.6426,8.220421,10.6200905,10.632752,-0.08739741
325.2,4194.0117,8.508604,4193.8843,8.586751,-97.89875,-0.38558388,-0.26823208,4204.462,8.164164,10.577519,10.586751,-0.07624513
325.3,4194.9517,8.567106,4194.74,8.552785,-241.32285,-0.49703845,-0.41684496,4205.275,8.101468,10.534996,10.552785,-0.18794614
325.4,4195.666,8.611742,4195.593,8.504183,-255.0133,-0.5073494,-0.5031887,4206.0815,8.032333,10.489004,10.504183,-0.19860849
325.5,4196.471,8.474407,4196.442,8.442978,-164.78319,-0.43663627,-0.32759526,4206.8813,7.956761,10.439427,10.442978,-0.12833582
325.6,4197.1074,8.286838,4197.283,8.397954,-277.22906,-0.5238884,-0.4922684,4207.673,7.879444,10.389528,10.397954,-0.21591048
325.7,4197.9775,8.315794,4198.1196,8.350228,-374.648,-0.59941936,-0.62096167,4208.457,7.8050776,10.337326,10.350228,-0.29178193
325.8,4199.19,8.22914,4198.9526,8.284293,-283.45636,-0.5279297,-0.4826071,4209.234,7.733661,10.281407,10.284293,-0.2207604
325.9,4200.0664,8.230403,4199.779,8.225109,-272.58466,-0.51904476,-0.4991126,4210.004,7.6651955,10.225075,10.225109,-0.21229336
326.0,4200.551,8.309478,4200.598,8.176433,-379.66193,-0.6020962,-0.5602034,4210.767,7.59968,10.1691065,10.176433,-0.29568684
326.1,4201.4224,8.09994,4201.413,8.114828,-345.48422,-0.5750472,-0.6435018,4211.524,7.5371146,10.111061,10.114828,-0.2690687
326.2,4202.0415,8.042348,4202.222,8.051164,-285.9311,-0.52822345,-0.5687392,4212.275,7.4775,10.052498,10.051164,-0.22268775
326.3,4203.259,8.178969,4203.0244,8.0012045,-370.6516,-0.5938595,-0.51943594,4213.02,7.4208355,9.9955225,10.0012045,-0.2886695
326.4,4203.9546,8.031119,4203.8213,7.943499,-362.8966,-0.5874224,-0.5027655,4213.7593,7.367121,9.937849,9.943499,-0.28262976
326.5,4205.002,7.9365015,4204.614,7.8790936,-271.87967,-0.5160958,-0.44534016,4214.493,7.316357,9.879822,9.879093,-0.2117443
326.6,4205.2227,8.02444,4205.3984,7.828626,-337.96112,-0.56721723,-0.4562849,4215.222,7.261437,9.823746,9.828627,-0.26320958
326.7,4206.1025,7.824969,4206.1777,7.7759876,-405.0919,-0.61914283,-0.5902744,4215.9453,7.195253,9.767113,9.775988,-0.31549212
326.8,4206.9995,7.510133,4206.953,7.7087855,-346.58847,-0.5731262,-0.547772,4216.6606,7.1178055,9.707608,9.708786,-0.26992872
326.9,4207.8506,7.728652,4207.7217,7.6453853,-371.0693,-0.5917672,-0.63742757,4217.368,7.029094,9.646605,9.645386,-0.2889948
327.0,4208.439,7.4329104,4208.482,7.5921116,-554.87616,-0.7345637,-0.7635903,4218.066,6.92912,9.58413,9.592112,-0.43214655
327.1,4209.063,7.562581,4209.2373,7.5173807,-559.52106,-0.73768586,-0.8370989,4218.7534,6.817882,9.51583,9.517381,-0.43576404
327.2,4210.163,7.258083,4209.987,7.429457,-481.31943,-0.6762028,-0.6922771,4219.429,6.6953807,9.4420805,9.429457,-0.37485936
327.3,4210.87,7.314013,4210.7256,7.3606987,-679.29395,-0.82993954,-0.93286586,4220.092,6.5616155,9.366138,9.360699,-0.52904516
327.4,4211.274,7.2412667,4211.457,7.277645,-792.8548,-0.9178442,-0.8637959,4220.7407,6.4165874,9.2835865,9.277645,-0.61748815
327.5,4212.4526,7.096833,4212.181,7.1738453,-756.1636,-0.8886015,-0.8691815,4221.3745,6.2602954,9.193211,9.173845,-0.5889124
327.6,4213.128,7.046907,4212.894,7.0817924,-902.0164,-1.0016081,-1.1029166,4221.9927,6.1038647,9.098898,9.081792,-0.702505
327.7,4213.6235,7.0852857,4213.5967,6.9820294,-987.55896,-1.067601,-1.0770942,4222.5957,5.9584193,8.999241,8.98203,-0.76912695
327.8,4214.306,6.7962985,4214.2905,6.867694,-925.0286,-1.018188,-0.91980517,4223.185,5.8239603,8.894691,8.867694,-0.7204273
327.9,4215.0825,6.8200617,4214.9717,6.7655478,-995.22644,-1.0722287,-1.078512,4223.761,5.700487,8.789534,8.765548,-0.77509844
328.0,4215.47,6.563327,4215.6426,6.6598916,-1016.00275,-1.0877641,-1.1376827,4224.3257,5.588,8.682973,8.659892,-0.7912794
328.1,4216.31,6.527849,4216.3037,6.546799,-934.7631,-1.0238103,-1.1130854,4224.8794,5.4864984,8.575502,8.546799,-0.7280087
328.2,4216.523,6.4787803,4216.953,6.4463964,-962.6347,-1.0449172,-1.1326995,4225.4233,5.3959827,8.470346,8.446396,-0.7497155
328.3,4217.7676,6.245679,4217.5923,6.3453317,-945.6829,-1.0311173,-1.0043384,4225.959,5.3164535,8.3667345,8.345331,-0.7365132
328.4,4217.91,6.108308,4218.2227,6.2394795,-831.49365,-0.94156575,-0.9632594,4226.4873,5.2479095,8.264904,8.23948,-0.64758074
328.5,4219.142,6.19653,4218.842,6.147342,-815.681,-0.92871743,-0.9462671,4227.0093,5.1903515,8.16767,8.147342,-0.6352656
328.6,4219.3853,6.17139,4219.4517,6.059082,-807.09454,-0.9215242,-0.9430115,4227.5254,5.134207,8.074087,8.059082,-0.6285783
328.7,4220.0107,5.957105,4220.053,5.9650116,-723.70953,-0.8560487,-0.8630607,4228.0356,5.0699024,7.9824862,7.9650116,-0.5636367
328.8,4220.52,5.832555,4220.6455,5.878286,-718.2451,-0.85130554,-0.9126637,4228.539,4.9974384,7.8935256,7.878286,-0.5593809
328.9,4221.171,5.8152494,4221.2285,5.799682,-807.2615,-0.9201952,-0.90439,4229.0347,4.916815,7.806502,7.799682,-0.6287083
329.0,4222.088,5.7125754,4221.804,5.7070274,-755.8903,-0.87967545,-0.9508108,4229.522,4.828032,7.7180843,7.7070274,-0.58869964
329.1,4221.8735,5.6340437,4222.371,5.6097536,-673.93005,-0.8153127,-0.85310477,4230.0,4.7310896,7.628715,7.6097536,-0.52486765
329.2,4223.183,5.2772355,4222.9272,5.53006,-810.10156,-0.9209347,-0.87039334,4230.468,4.6259875,7.540392,7.53006,-0.63092023
